energy,tempo,danceability,liveness,valence,duration_ms,loudness,playlist_genre,track_name,track_artist,track_popularity,analysis_url
0.739,120.021,0.749,0.215,0.833,156885,-6.669,electronic,House Of Cards,"Lucas Estrada, Deepend, Dan Caplen",49,https://api.spotify.com/v1/audio-analysis/6dCF9KJngOrJCmMuxFmBx1
0.739,122.986,0.578,0.148,0.123,239878,-9.019,electronic,Makeda,Alice DiMar,57,https://api.spotify.com/v1/audio-analysis/4kar5EtR271EvY3FIFsnJP
0.739,123.024,0.635,0.376,0.536,454322,-8.897,electronic,Moors,Drumetic Boyz,19,https://api.spotify.com/v1/audio-analysis/4HPugJL3Gwnw4tTHMpXKDM
0.739,123.032,0.661,0.17,0.251,208781,-10.153,electronic,Falling Apart,Catching Flies,45,https://api.spotify.com/v1/audio-analysis/6OLWbvjMrcnjee9YyD6qnA
0.739,126.024,0.716,0.0956,0.394,367935,-8.904,afrobeats,S'yophanda,"Rhass, Mshayi, Mr Thela",30,https://api.spotify.com/v1/audio-analysis/6afCbMMsJ8ID72rRzPW9Kl
0.739,146.046,0.679,0.231,0.755,175890,-5.319,indian,Black Effect,"Jordan Sandhu, Mehar Vaani, Desi Crew",29,https://api.spotify.com/v1/audio-analysis/3u1M5fVPD73IElMCBOYyiJ
0.739,179.879,0.704,0.0856,0.425,208292,-3.286,latin,Sexo Virtual,Rauw Alejandro,70,https://api.spotify.com/v1/audio-analysis/1lV3QHHMAQt0Kc1ioZq2MP
0.74,117.955,0.748,0.087,0.618,198607,-3.643,latin,Ese Vato No Te Queda,"Carin Leon, Gabito Ballesteros",75,https://api.spotify.com/v1/audio-analysis/4Ndjd6DhKIC5IPoBIrMQuX
0.74,118.01,0.593,0.102,0.501,208107,-6.12,blues,Apologize,OneRepublic,69,https://api.spotify.com/v1/audio-analysis/3UhXPxLDFKCj1ZO6mmtV0a
0.74,125.998,0.674,0.319,0.166,296360,-9.138,electronic,These Things Will Come To Be,DJ Seinfeld,53,https://api.spotify.com/v1/audio-analysis/27cgqh0VRhVeM61ugTnorD
0.74,135.026,0.767,0.242,0.946,188089,-11.585,hip-hop,Young Money,LZee,37,https://api.spotify.com/v1/audio-analysis/30NkpbETKakYZd1coFgkwy
0.74,170.098,0.566,0.221,0.419,212881,-8.614,electronic,Resonance,Home,19,https://api.spotify.com/v1/audio-analysis/65r94rVdiMwqXyQFEr3tqT
0.741,95.715,0.861,0.216,0.744,163893,-8.305,brazilian,Baião Destemperado,Barbatuques,23,https://api.spotify.com/v1/audio-analysis/1EoV0vQjHaMQ8WehQGXS8O
0.741,107.075,0.956,0.0615,0.911,228240,-4.753,pop,Hot In Herre,Nelly,74,https://api.spotify.com/v1/audio-analysis/04KTF78FFg8sOHC1BADqbY
0.741,108.088,0.542,0.538,0.189,192205,-7.875,hip-hop,Sticky,"Bashy, GRM Daily",38,https://api.spotify.com/v1/audio-analysis/1Iow5wEoOZ8gAPZTSNI8HQ
0.741,109.928,0.616,0.331,0.267,245455,-3.394,world,Es Shem,Yechiel Lazarus,13,https://api.spotify.com/v1/audio-analysis/4akWutJQIP6etppisZz3KS
0.741,114.018,0.916,0.246,0.892,166263,-6.88,arabic,Rocking,Zinoleesky,35,https://api.spotify.com/v1/audio-analysis/1uHBrLxqREA0hbNA8yc58K
0.741,119.896,0.72,0.289,0.357,198053,-6.529,electronic,Dancin (feat. Luvli) - Krono Remix,"Aaron Smith, Krono, Luvli",75,https://api.spotify.com/v1/audio-analysis/6WkJ2OK163XXS2oARUC9JM
0.741,119.971,0.806,0.0746,0.563,176000,-6.362,electronic,Sunset Lovers,"Thierry Von Der Warth, Horizon Blue, Carston",59,https://api.spotify.com/v1/audio-analysis/1x7NAvqHgCvhV549ls0FTE
0.741,120.064,0.771,0.111,0.19,152250,-7.132,gaming,Addicted,"Zerb, The Chainsmokers, Ink",81,https://api.spotify.com/v1/audio-analysis/5ZUIPLoTLJZrPQh2kFZEUM
0.741,123.077,0.646,0.312,0.571,203000,-4.973,electronic,More Than You Know,Axwell /\ Ingrosso,77,https://api.spotify.com/v1/audio-analysis/6h5PAsRni4IRlxWr6uDPTP
0.741,125.977,0.652,0.117,0.736,183983,-6.294,pop,N-Y-T,Benjamin,25,https://api.spotify.com/v1/audio-analysis/3cKMP7IUsaGeqAyuvn3LKq
0.741,153.96,0.601,0.415,0.441,153190,-5.569,pop,Ghost,Justin Bieber,83,https://api.spotify.com/v1/audio-analysis/6I3mqTwhRpn34SLVafSH7G
0.742,62.192,0.0762,0.133,0.0625,146688,-7.642,classical,The Machination (ROGUE MIX),NINJA TRACKS,31,https://api.spotify.com/v1/audio-analysis/68KlqwpbXI56VHY3jAN06q
0.742,83.066,0.523,0.102,0.353,281280,-5.495,blues,5 O'Clock (feat. Lily Allen & Wiz Khalifa),"T-Pain, Lily Allen, Wiz Khalifa",56,https://api.spotify.com/v1/audio-analysis/42EMFjvFtOki8MA0JNZqVK
0.742,104.991,0.646,0.141,0.136,179429,-4.96,electronic,Bloom,"Lucas Estrada, TWOPILOTS",61,https://api.spotify.com/v1/audio-analysis/4hHvZD1pcvG8rxUkhau6Is
0.742,107.038,0.834,0.313,0.501,153675,-6.237,ambient,Omo Eko,Adekunle Gold,30,https://api.spotify.com/v1/audio-analysis/5G7kb3GF3V7B2vjsT2ZYh1
0.742,114.012,0.941,0.085,0.425,160000,-6.68,arabic,Wahala,Naira Marley,45,https://api.spotify.com/v1/audio-analysis/1O1xBIB1utaWzFsvMG2B9w
0.742,114.071,0.773,0.0754,0.571,165265,-3.678,gaming,Bones,Imagine Dragons,74,https://api.spotify.com/v1/audio-analysis/0HqZX76SFLDz2aW8aiqi7G
0.742,125.052,0.679,0.0791,0.552,202102,-7.863,rock,Back for More,Hurricane on Saturn,47,https://api.spotify.com/v1/audio-analysis/5JFZ9Dn9Br9d0C3BEaO75L
0.742,130.089,0.889,0.066,0.479,149077,-3.495,brazilian,Tubarão Te Amo,"Dj LK da Escócia, Tchakabum, MC Ryan SP, mc jhenny, Mc RF",63,https://api.spotify.com/v1/audio-analysis/4UldILPVpnZO69ffK4B9aA
0.742,155.986,0.689,0.0928,0.876,267624,-7.571,indian,Ainvayi Ainvayi,"Salim–Sulaiman, Salim Merchant, Sunidhi Chauhan, Amitabh Bhattacharya",63,https://api.spotify.com/v1/audio-analysis/74AqVxZ3oXwJ8olHssBUG3
0.742,159.779,0.268,0.626,0.416,321093,-4.939,rock,21 Guns,Green Day,74,https://api.spotify.com/v1/audio-analysis/64yrDBpcdwEdNY9loyEGbX
0.742,159.983,0.333,0.483,0.389,1241063,-9.271,gospel,Worship Medley II,Okunade Adedeji,32,https://api.spotify.com/v1/audio-analysis/6dXxFo30WqVtwWPHulA52c
0.743,96.979,0.572,0.134,0.772,190053,-4.813,pop,Sista sommaren,Thomas Stenström,46,https://api.spotify.com/v1/audio-analysis/28TGtp6irVUZhTv5ytdex1
0.743,102.716,0.727,0.133,0.431,142136,-7.223,ambient,You Go Know,Ajebo Hustlers,32,https://api.spotify.com/v1/audio-analysis/6sTPT0d9cJtFI3F3b2IA1q
0.743,130.143,0.805,0.149,0.612,184080,-7.244,brazilian,Saka Saka Saka,"MC Mazzie, DJ NpcSize, DJ Wizard",55,https://api.spotify.com/v1/audio-analysis/1Sz402s2SN6nPicOA8DPah
0.743,140.028,0.797,0.123,0.586,205714,-7.217,indian,Sultan - Workout Remix,"Vishal-Shekhar, Sukhwinder Singh, Shadab Faridi, Irshad Kamil",42,https://api.spotify.com/v1/audio-analysis/6ZJX3FWzXqGruGjqUXPFbg
0.743,149.917,0.591,0.242,0.603,208000,-6.769,hip-hop,NEW CHOP,Malone the Chemist,14,https://api.spotify.com/v1/audio-analysis/2fnLDFHDunnBmFlgt8nVsz
0.744,82.356,0.798,0.292,0.794,260000,-5.328,hip-hop,It Was A Good Day,Ice Cube,78,https://api.spotify.com/v1/audio-analysis/2qOm7ukLyHUXWyR4ZWLwxA
0.744,84.005,0.867,0.0713,0.645,173288,-5.171,arabic,Walk Em Down (feat. Roddy Ricch),"NLE Choppa, Roddy Ricch",71,https://api.spotify.com/v1/audio-analysis/1Z0cZI0UzNbP9L8MzzGxqf
0.744,87.444,0.57,0.397,0.638,202760,-4.008,latin,Abayarde,Tego Calderón,51,https://api.spotify.com/v1/audio-analysis/4AUMwz00G4hFZxY26MyoWV
0.744,94.019,0.738,0.183,0.811,269053,-8.97,brazilian,Ojos Vicheros,"Quantic, Nidia Gongora",23,https://api.spotify.com/v1/audio-analysis/3hWlzhVc2DK3fsFxE5zGXL
0.744,96.033,0.826,0.27,0.544,172560,-6.382,ambient,100,Shallipopi,50,https://api.spotify.com/v1/audio-analysis/7g1KHFtfJF1Xhp3QNIoEfH
0.744,104.991,0.806,0.104,0.765,174744,-5.377,ambient,Happiness (feat. Asake & Gunna),"Sarz, Asake, Gunna",66,https://api.spotify.com/v1/audio-analysis/6rOqLUy3kp0PVQQEtNPpbQ
0.744,104.991,0.806,0.104,0.765,174744,-5.377,arabic,Happiness (feat. Asake & Gunna),"Sarz, Asake, Gunna",66,https://api.spotify.com/v1/audio-analysis/6rOqLUy3kp0PVQQEtNPpbQ
0.744,119.921,0.628,0.313,0.277,169397,-4.718,punk,I Think I'm OKAY (with YUNGBLUD & Travis Barker),"mgk, YUNGBLUD, Travis Barker",68,https://api.spotify.com/v1/audio-analysis/2gTdDMpNxIRFSiu7HutMCg
0.744,125.986,0.843,0.0877,0.962,240360,-7.675,cantopop,灰色,Sandy Lam,31,https://api.spotify.com/v1/audio-analysis/1LdlX9sjbvzDuNwPqI94Qa
0.744,140.057,0.761,0.116,0.224,172117,-5.198,ambient,Dues,Wande Coal,29,https://api.spotify.com/v1/audio-analysis/5r8VdeY8A8Z0o5WWqKKlsM
0.744,140.99,0.772,0.066,0.764,190680,-5.108,hip-hop,Christopher Walking,Pop Smoke,55,https://api.spotify.com/v1/audio-analysis/2IT0T0EqPaUxasjl2o8J2G
0.744,142.968,0.652,0.199,0.684,165210,-7.476,pop,Make It,Daniel Schulz,11,https://api.spotify.com/v1/audio-analysis/19bfMEAOJGHEAL2pS3gNoS
0.745,56.957,0.581,0.111,0.624,198710,-5.121,ambient,Hallelujah,"LADIPOE, Rozzz, Morrelo",38,https://api.spotify.com/v1/audio-analysis/6JNLAYsRE0JAES5arxN0nY
0.745,67.818,0.489,0.198,0.665,190435,-5.454,ambient,Devil Wears White,"Larry Gaaga, Patoranking, ODUMODUBLVCK",54,https://api.spotify.com/v1/audio-analysis/2gcOLxQioot3aJEzyVQZUr
0.745,94.979,0.793,0.293,0.716,235411,-4.579,latin,ALMAS GEMELAS,Myke Towers,69,https://api.spotify.com/v1/audio-analysis/2KcNrONbZ0hvBPjvrDO2tx
0.745,95.203,0.875,0.287,0.75,217440,-5.878,hip-hop,Full Clip,Gang Starr,64,https://api.spotify.com/v1/audio-analysis/30oTS7bm0aH3p7lqjEIu8q
0.745,101.972,0.749,0.333,0.481,195107,-10.625,hip-hop,Jump,Kris Kross,65,https://api.spotify.com/v1/audio-analysis/27AHAtAirQapVldIm4c9ZX
0.745,119.92,0.826,0.178,0.883,202249,-6.091,pop,Frankenstein,Claire Rosinkranz,56,https://api.spotify.com/v1/audio-analysis/1xSmjB0t19q4CSJ0X0ymGB
0.745,122.015,0.692,0.131,0.302,242295,-7.785,electronic,Nothing On Me,"Maz, APACHE (FR), MAXI MERAKI, Tabia",59,https://api.spotify.com/v1/audio-analysis/1Rh8OSTma2g6BdfBYXiTrq
0.745,134.172,0.617,0.0764,0.498,347000,-5.378,cantopop,女人的弱點,Sally Yeh,23,https://api.spotify.com/v1/audio-analysis/5zimISK3Jv16zNC7OSEPy9
0.745,139.9,0.868,0.431,0.762,188571,-5.82,hip-hop,Rubicon Drill,"Laddi Chahal, Parmish Verma, Gurlez Akhtar",67,https://api.spotify.com/v1/audio-analysis/03yKEFruN3BS2coglBtt2N
0.745,165.995,0.808,0.292,0.829,210800,-5.26,gaming,Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD",81,https://api.spotify.com/v1/audio-analysis/7FIWs0pqAYbP91WWM0vlTQ
0.745,180.098,0.464,0.363,0.262,190667,-3.202,gaming,Big Dawgs,"Hanumankind, Kalmi",85,https://api.spotify.com/v1/audio-analysis/0OA00aPt3BV10qeMIs3meW
0.745,180.098,0.464,0.363,0.262,190667,-3.202,hip-hop,Big Dawgs,"Hanumankind, Kalmi",85,https://api.spotify.com/v1/audio-analysis/0OA00aPt3BV10qeMIs3meW
0.746,99.97,0.607,0.0968,0.476,205424,-5.512,world,Ana,"Matt Dubb, Itzik Dadya",31,https://api.spotify.com/v1/audio-analysis/72uiajRl5BwGnQXzbgZn3m
0.746,114.997,0.765,0.329,0.751,136858,-5.917,turkish,Neden Anlamadın Beni?,Reynmen,48,https://api.spotify.com/v1/audio-analysis/2Ai8HBSGn3KYyYFBemhf51
0.746,130.138,0.896,0.139,0.752,180928,-5.174,brazilian,Ele Te Bota Soca Soca,"MC Mazzie, Mc Rd, DJ NpcSize, DJ Wizard",64,https://api.spotify.com/v1/audio-analysis/30096a5EMOSaF9c2aSa4TH
0.746,132.31,0.636,0.173,0.432,138053,-3.785,rock,Fortunate Son,Creedence Clearwater Revival,23,https://api.spotify.com/v1/audio-analysis/5e6x5YRnMJIKvYpZxLqdpH
0.746,132.852,0.819,0.103,0.23,136819,-6.087,ambient,Hardcore,Olamide,32,https://api.spotify.com/v1/audio-analysis/6Yzs7ka9QuGgW2nGYeFaX8
0.746,135.021,0.713,0.601,0.47,299747,-4.99,blues,Dead And Gone,"T.I., Justin Timberlake",67,https://api.spotify.com/v1/audio-analysis/7IhsLJMqdxoo7YAZjaSMru
0.746,140.086,0.52,0.118,0.17,199857,-5.01,electronic,Who U Are,Polar Youth,33,https://api.spotify.com/v1/audio-analysis/3VJKLnqPjOwHNYLvZ9vB6R
0.746,175.965,0.746,0.274,0.733,243227,-5.046,latin,6 AM,"J Balvin, Farruko",69,https://api.spotify.com/v1/audio-analysis/3uvypVUsiIr1B0BccIcsEh
0.747,86.918,0.67,0.115,0.918,203493,-7.059,hip-hop,Homecoming,"Kanye West, Chris Martin",79,https://api.spotify.com/v1/audio-analysis/4iz9lGMjU1lXS51oPmUmTe
0.747,98.111,0.584,0.149,0.798,180638,-4.726,ambient,IDK (feat. Zlatan),"Wizkid, Zlatan",60,https://api.spotify.com/v1/audio-analysis/5KV5UXd1uNZZafWTudrVft
0.747,98.111,0.584,0.149,0.798,180638,-4.726,arabic,IDK (feat. Zlatan),"Wizkid, Zlatan",60,https://api.spotify.com/v1/audio-analysis/5KV5UXd1uNZZafWTudrVft
0.747,98.229,0.534,0.21,0.523,196089,-6.412,hip-hop,Magot,"Werenoi, SCH",46,https://api.spotify.com/v1/audio-analysis/3lplytmhfrA7rHrIDeBx9E
0.747,120.073,0.745,0.0738,0.363,178880,-4.278,k-pop,Supernova,aespa,72,https://api.spotify.com/v1/audio-analysis/2VdSktBqFfkW7y6q5Ik4Z4
0.747,144.061,0.47,0.139,0.239,177917,-6.362,electronic,The Wailing,"Tomatow, Nadya Sumarsono",30,https://api.spotify.com/v1/audio-analysis/7cf0gIrGoLBLd5ANzDhWpk
0.748,115.01,0.752,0.105,0.497,295304,-3.755,hip-hop,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,"Trap Capos, Noriel, Bad Bunny, Almighty",70,https://api.spotify.com/v1/audio-analysis/2sA4woGW5KgEgGXXxOKPAZ
0.748,119.965,0.868,0.252,0.829,176000,-3.492,indian,White Brown Black,"Avvy Sra, Karan Aujla, Jaani",73,https://api.spotify.com/v1/audio-analysis/3nKQrVVlwbAQSnFbgZWdN0
0.748,120.023,0.654,0.4,0.683,125000,-7.096,electronic,Another Love,"Rolipso, Foínix, Jordan Grace",52,https://api.spotify.com/v1/audio-analysis/3XoNXct7zTtKFoExkw2yhw
0.748,120.025,0.785,0.563,0.618,190400,-6.674,electronic,Home,"Zwette, Julian Perretta",51,https://api.spotify.com/v1/audio-analysis/0T26riswexwPY9w3UCMwYE
0.748,125.896,0.503,0.343,0.356,210013,-4.124,electronic,Heroes (we could be),"Alesso, Tove Lo",70,https://api.spotify.com/v1/audio-analysis/3zU9rdflI65tK4dkkNSp77
0.748,125.896,0.503,0.343,0.356,210013,-4.124,pop,Heroes (we could be),"Alesso, Tove Lo",70,https://api.spotify.com/v1/audio-analysis/3zU9rdflI65tK4dkkNSp77
0.748,126.082,0.561,0.106,0.0393,207738,-7.368,electronic,Hiding - HÜMAN Remix,"AVAION, HÜMAN",45,https://api.spotify.com/v1/audio-analysis/2tSXZeA9MZ4QaQcxZQwdyX
0.748,134.114,0.618,0.0473,0.663,191947,-8.905,rock,Roxanne,The Police,77,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo
0.748,137.547,0.749,0.469,0.827,213267,-7.011,pop,Mamma Mia,ABBA,76,https://api.spotify.com/v1/audio-analysis/2TxCwUlqaOH3TIyJqGgR91
0.748,179.533,0.621,0.0927,0.96,200200,-5.026,brazilian,Forró De Itaúnas,Chama Chuva,36,https://api.spotify.com/v1/audio-analysis/0zMmOisGjuFBmUjL8ZjghM
0.749,100.017,0.798,0.143,0.81,187800,-3.585,world,Ein Od Milvado,Mordechai Shapiro,34,https://api.spotify.com/v1/audio-analysis/7JaKHKGjvFdNklZUV4xic1
0.749,100.503,0.545,0.232,0.681,196147,-6.621,latin,Ginger (feat. Burna Boy),"Wizkid, Burna Boy",62,https://api.spotify.com/v1/audio-analysis/51mLQ3w7yR7vjdSTFLWaY5
0.749,122.057,0.479,0.113,0.575,227308,-5.858,rock,Your House,Inhaler,61,https://api.spotify.com/v1/audio-analysis/20xfgpCbTJBDjrTFh916Av
0.749,131.024,0.6,0.0915,0.485,184524,-6.889,rock,Kyoto,Phoebe Bridgers,64,https://api.spotify.com/v1/audio-analysis/4vjvx7Zxkb4AltGcZ0BBvI
0.749,164.959,0.593,0.314,0.649,309053,-5.67,rock,The Adults Are Talking,The Strokes,77,https://api.spotify.com/v1/audio-analysis/5ruzrDWcT0vuJIOMW7gMnW
0.75,115.039,0.745,0.075,0.349,262957,-7.357,electronic,Say My Name,"ODESZA, Zyra",60,https://api.spotify.com/v1/audio-analysis/1LeItUMezKA1HdCHxYICed
0.75,118.015,0.774,0.0808,0.927,197987,-4.927,punk,Stacy's Mom,Fountains Of Wayne,72,https://api.spotify.com/v1/audio-analysis/27L8sESb3KR79asDUBu8nW
0.75,120.971,0.565,0.0847,0.142,287812,-9.046,electronic,Lost,"Le Youth, Jerro, Lizzy Land",47,https://api.spotify.com/v1/audio-analysis/4HWadIQagwXOjf14aUD6qg
0.75,124.489,0.56,0.394,0.666,189007,-7.229,rock,To Feel The Sun,The Scarlet Goodbye,32,https://api.spotify.com/v1/audio-analysis/13mJjwtOA7LodaWQA9RVu7
0.75,128.051,0.616,0.137,0.434,264854,-4.629,indian,Sooraj Dooba Hain,"Arijit Singh, Aditi Singh Sharma",65,https://api.spotify.com/v1/audio-analysis/48pyUxg9RYuwie5M9R7qRn
0.75,139.979,0.831,0.111,0.662,183429,-5.42,hip-hop,On Top,Karan Aujla,70,https://api.spotify.com/v1/audio-analysis/4SJMuaIYcBS8ke96lDYOsw
0.75,141.176,0.807,0.164,0.961,139574,-4.396,hip-hop,Je M'appelle,Benzz,44,https://api.spotify.com/v1/audio-analysis/3jSI2QXeLrfIdjBWOE9Gn9
0.75,155.096,0.732,0.109,0.401,182707,-6.366,gaming,XO Tour Llif3,Lil Uzi Vert,81,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO
0.75,155.096,0.732,0.109,0.401,182707,-6.366,hip-hop,XO Tour Llif3,Lil Uzi Vert,81,https://api.spotify.com/v1/audio-analysis/7GX5flRQZVHRAGd6B4TmDO
0.751,89.839,0.421,0.17,0.789,145867,-9.584,rock,Break on Through (To the Other Side),The Doors,72,https://api.spotify.com/v1/audio-analysis/6ToM0uwxtPKo9CMpbPGYvM
0.751,91.031,0.706,0.168,0.195,182307,-6.323,pop,Replay,Iyaz,75,https://api.spotify.com/v1/audio-analysis/4E5P1XyAFtrjpiIxkydly4
0.751,117.948,0.88,0.106,0.884,157606,-4.258,electronic,Ride It,Regard,80,https://api.spotify.com/v1/audio-analysis/2tnVG71enUj33Ic2nFN6kZ
0.751,122.062,0.872,0.104,0.0762,363991,-8.339,electronic,Hajikwai,"Naarly, Thabza De Soul, Idd Aziz",37,https://api.spotify.com/v1/audio-analysis/15YgWqEEqXBafFdKHPIcDo
0.751,124.006,0.751,0.104,0.0994,159950,-10.263,electronic,NOVA,Tonic Walter,56,https://api.spotify.com/v1/audio-analysis/3B1LN55NKboRbiTWuCEA9j
0.751,129.994,0.701,0.15,0.22,218005,-8.39,gaming,I Can Do It With a Broken Heart,Taylor Swift,83,https://api.spotify.com/v1/audio-analysis/4q5YezDOIPcoLr8R81x9qy
0.751,139.51,0.522,0.158,0.605,232067,-5.46,punk,Addicted,Simple Plan,59,https://api.spotify.com/v1/audio-analysis/1B8MHa0NveCF1ViBEOZWO5
0.752,96.673,0.852,0.0435,0.78,195667,-5.266,latin,La Sabrosona,Fito Olivares,11,https://api.spotify.com/v1/audio-analysis/6dj3iB3smFHdliiPEAz1WI
0.752,96.966,0.925,0.0706,0.743,184733,-4.523,latin,Shorty,Jerry Di,25,https://api.spotify.com/v1/audio-analysis/551lELbjN8sK1Va8qB71gM
0.752,99.984,0.768,0.123,0.29,218210,-4.353,world,Yesh Kan,Mendy Piamenta,29,https://api.spotify.com/v1/audio-analysis/5sNqD4tsBksPSCuZnbWoeR
0.752,100.076,0.841,0.949,0.67,214643,-4.735,latin,Soltera,Shakira,86,https://api.spotify.com/v1/audio-analysis/3OJDtCdYs8QJnui708tEU3
0.752,113.804,0.608,0.108,0.486,201293,-5.652,pop,Hanging on to Nothing,Måns Zelmerlöw,15,https://api.spotify.com/v1/audio-analysis/0NKjwK2HaKZtA9WHobbHNH
0.752,120.059,0.524,0.345,0.806,168048,-7.493,arabic,DND,Bella Shmurda,39,https://api.spotify.com/v1/audio-analysis/24RnCHp1JaRJAANJXAZCPu
0.752,120.47,0.422,0.129,0.404,356627,-8.682,rock,Simple Man,Lynyrd Skynyrd,73,https://api.spotify.com/v1/audio-analysis/1ju7EsSGvRybSNEsRvc7qY
0.752,128.046,0.604,0.0896,0.444,223116,-5.09,world,Ahalela,Avi Zelinger,20,https://api.spotify.com/v1/audio-analysis/2mYOymfYg9JK9IqWEFXfPy
0.752,140.032,0.788,0.61,0.236,209143,-3.823,hip-hop,Takeover,"AP Dhillon, Gurinder Gill, Money Musik, AR Paisley",58,https://api.spotify.com/v1/audio-analysis/5DVnSQ90r2M3gm6XbgTCLp
0.752,141.085,0.461,0.116,0.897,158213,-8.738,punk,Drunken Sailor,Blaggards,43,https://api.spotify.com/v1/audio-analysis/4CkIURmNRubxc12llcAiuh
0.752,158.042,0.638,0.17,0.242,170188,-6.227,hip-hop,GEEK TIMË,Yeat,72,https://api.spotify.com/v1/audio-analysis/32ioWMgkyA6mFcXJMggBoz
0.753,88.992,0.698,0.061,0.509,205627,-4.819,blues,"Rain, Tax (It's Inevitable)",Céline Dion,37,https://api.spotify.com/v1/audio-analysis/1GogGZvclZS19tsPmEvcgo
0.753,104.151,0.636,0.379,0.763,189283,-7.133,ambient,Òròkórò,"Mr Eazi, Angelique Kidjo",22,https://api.spotify.com/v1/audio-analysis/5WwkpRC1O6TVsIzYhJtIec
0.753,127.926,0.671,0.177,0.543,207168,-6.045,gaming,Somedays,"Sonny Fodera, Jazzy, D.O.D",79,https://api.spotify.com/v1/audio-analysis/3wo3d0I5H8KjkwGvnz8WbB
0.754,115.02,0.811,0.119,0.451,160885,-6.868,ambient,Ilashe,"Ruger, Bnxn",61,https://api.spotify.com/v1/audio-analysis/1kW728xFsRBvunN1yiTsNf
0.754,115.099,0.763,0.19,0.592,220135,-5.538,ambient,Suru (feat. Stormzy),"Asake, Stormzy",63,https://api.spotify.com/v1/audio-analysis/25KjMlA0KAwRKS9JuT1NSq
0.754,129.947,0.845,0.0385,0.574,138507,-2.511,brazilian,Automotivo Super Mario World 2,DJ NK3,59,https://api.spotify.com/v1/audio-analysis/6dv8l2ZCxRmKsCArAK0j2R
0.754,131.001,0.863,0.0913,0.301,139197,-5.851,hip-hop,LIL DEMON,Future,77,https://api.spotify.com/v1/audio-analysis/3aCPResPDNae3pXTocGpYe
0.754,137.762,0.43,0.567,0.12,392308,-7.088,gospel,Another One (feat. Chris Brown),"Elevation Worship, Chris Brown",54,https://api.spotify.com/v1/audio-analysis/1ks04dUr7tjZJUbT89MoJD
0.754,140.04,0.751,0.0921,0.508,249926,-3.677,hip-hop,Stuttering,"P Money, Silencer, Chip, Dizzee Rascal, D Double E",34,https://api.spotify.com/v1/audio-analysis/0250N0i7iejMeIKvXOsT5M
0.754,149.789,0.752,0.0486,0.755,206880,-6.684,pop,Stitches,Shawn Mendes,82,https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT
0.754,170.084,0.564,0.224,0.457,212939,-8.849,electronic,Resonance,Home,68,https://api.spotify.com/v1/audio-analysis/4E1Zf6j2VSoRPiVBnUCjat
0.754,175.041,0.529,0.198,0.212,145349,-3.457,arabic,Back On,"Quality Control, Lil Baby",56,https://api.spotify.com/v1/audio-analysis/5WptmsWwi6FEsTNxN1gUh1
0.755,108.563,0.616,0.122,0.92,122436,-7.791,arabic,Apala Interlude,Seyi Vibez,32,https://api.spotify.com/v1/audio-analysis/6p7wYE8Dn8qR4ZWbi0glTK
0.755,109.535,0.667,0.0523,0.883,286220,-7.246,rock,Life in the Fast Lane - 2013 Remaster,Eagles,68,https://api.spotify.com/v1/audio-analysis/6gXrEUzibufX9xYPk3HD5p
0.755,120.036,0.597,0.205,0.114,246000,-7.341,electronic,Gorah,"Nitefreak, Emmanuel Jal",67,https://api.spotify.com/v1/audio-analysis/49GpUfc9M09eGET6yBJUAj
0.755,139.923,0.786,0.227,0.469,330196,-2.827,latin,Patrón,"Big Soto, Neutro Shorty, De La Ghetto, Noriel",32,https://api.spotify.com/v1/audio-analysis/2bE5ZNbhykDaIYqOCH3rQk
0.756,105.024,0.719,0.109,0.647,219500,-5.392,ambient,"Soweto (with Don Toliver, Rema & Tempoe)","Victony, Rema, Tempoe, Don Toliver",72,https://api.spotify.com/v1/audio-analysis/25Kyv5SeEenT0EETpP2hYn
0.756,114.986,0.932,0.0232,0.759,248853,-2.607,electronic,Wati by Night,Sexion d'Assaut,63,https://api.spotify.com/v1/audio-analysis/4g0kyRLFKBYFxDF1vCxj8v
0.756,116.034,0.66,0.193,0.838,170888,-3.743,pop,Who,Jimin,92,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU
0.756,131.715,0.802,0.0521,0.963,288293,-10.791,pop,Boogie Wonderland,"Earth, Wind & Fire, The Emotions",76,https://api.spotify.com/v1/audio-analysis/6ztstiyZL6FXzh4aG46ZPD
0.756,179.659,0.472,0.122,0.76,211427,-6.068,rock,Walk On Water,Gretchen Wilson,30,https://api.spotify.com/v1/audio-analysis/2PAD6vBzSjxDnmm3WB8eI9
0.757,80.976,0.708,0.17,0.552,253840,-5.121,reggae,Doin' Time,Sublime,66,https://api.spotify.com/v1/audio-analysis/4eamJr2k9YDH8j58RSTmSc
0.757,99.869,0.513,0.153,0.358,220500,-6.025,turkish,Söyleme,Simge,49,https://api.spotify.com/v1/audio-analysis/4cXwWjAa1xBNnp1NYUCzGn
0.757,100.043,0.775,0.202,0.796,235200,-5.452,latin,Suéltate Tú,Farruko,21,https://api.spotify.com/v1/audio-analysis/0UaDF6ci1HWmo0s2jHjZU0
